Date,Store_ID,Product_ID,Category,Units_Sold,Price_Per_Unit,Total_Sales
2023-03-29,117,900,Beauty,17,428.65,7287.05
2020-08-31,768,885,Imported Fashion,5,50.76,253.8
2022-07-04,311,958,Watches,12,249.96,2999.52
2020-04-12,753,589,Watches,12,107.73,1292.76
2022-03-21,323,355,Owned Brand Fashion,10,376.69,3766.9
2023-11-09,271,853,Electronics,15,58.12,871.8
2022-01-28,708,502,Owned Brand Fashion,8,431.37,3450.96
2021-07-26,714,247,Imported Fashion,14,412.93,5781.02
2020-03-08,453,305,Owned Brand Fashion,2,103.58,207.16
2019-04-15,514,303,Owned Brand Fashion,2,173.83,347.66
2021-07-22,655,412,Electronics,9,33.52,301.68
2023-05-31,319,512,Owned Brand Fashion,17,85.42,1452.14
2020-12-05,767,401,Imported Fashion,9,454.81,4093.29
2022-06-17,516,454,Watches,10,33.17,331.7
2019-10-24,186,7,Owned Brand Fashion,14,420.52,5887.28
2020-01-05,214,286,Watches,15,386.37,5795.55
2021-10-12,774,278,Owned Brand Fashion,5,485.14,2425.7
2021-02-16,546,919,Owned Brand Fashion,8,21.23,169.84
2019-06-04,758,861,Electronics,14,95.93,1343.02
2020-05-30,32,817,Watches,4,147.63,590.52
2022-04-07,540,273,Owned Brand Fashion,3,308.58,925.74
2022-01-26,58,193,Watches,7,317.85,2224.95
2022-03-11,200,638,Electronics,12,71.53,858.36
2019-05-10,641,38,Watches,2,148.7,297.4
2020-04-19,103,276,Imported Fashion,6,350.88,2105.28
2019-10-16,405,617,Owned Brand Fashion,4,470.95,1883.8
2023-09-03,503,321,Watches,14,102.66,1437.24
2021-08-21,5,718,Owned Brand Fashion,7,353.23,2472.61
2021-04-13,8,757,Electronics,19,160.5,3049.5
2020-04-11,67,936,Imported Fashion,16,201.05,3216.8
2020-04-23,307,50,Watches,16,464.48,7431.68
2023-03-03,725,201,Beauty,1,33.61,33.61
2021-06-28,406,977,Imported Fashion,9,60.13,541.17
2021-04-14,765,480,Owned Brand Fashion,3,337.47,1012.41
2019-06-28,528,326,Owned Brand Fashion,13,267.35,3475.55
2022-08-23,781,938,Owned Brand Fashion,7,93.22,652.54
2020-07-25,40,900,Imported Fashion,14,350.16,4902.24
2021-08-09,679,384,Electronics,2,71.32,142.64
2023-03-07,805,81,Beauty,10,174.97,1749.7
2023-03-08,364,706,Owned Brand Fashion,13,453.34,5893.42
2019-11-17,517,316,Owned Brand Fashion,8,428.57,3428.56
2020-09-26,556,622,Beauty,16,189.79,3036.64
2022-04-16,49,844,Watches,9,30.53,274.77
2023-07-31,764,76,Owned Brand Fashion,13,108.93,1416.09
2023-03-04,561,546,Owned Brand Fashion,19,100.48,1909.12
2019-11-23,391,405,Imported Fashion,3,249.29,747.87
2019-05-11,575,992,Imported Fashion,7,376.54,2635.78
2022-10-19,637,504,Owned Brand Fashion,14,181.92,2546.88
2021-06-25,697,405,Beauty,6,474.16,2844.96
2020-05-04,118,516,Imported Fashion,7,241.34,1689.38
2022-04-13,783,929,Electronics,4,460.04,1840.16
2019-01-03,439,386,Owned Brand Fashion,6,387.97,2327.82
2021-03-28,573,544,Electronics,6,244.1,1464.6
2022-11-24,119,921,Watches,8,335.41,2683.28
2022-11-12,112,524,Owned Brand Fashion,18,410.5,7389.0
2019-11-23,168,394,Owned Brand Fashion,10,163.21,1632.1
2020-09-03,705,480,Owned Brand Fashion,11,125.71,1382.81
2023-08-06,528,184,Electronics,5,481.53,2407.65
2020-01-13,674,292,Watches,19,342.77,6512.63
2021-05-13,565,33,Watches,14,447.78,6268.92
2022-06-23,34,12,Electronics,8,475.55,3804.4
2022-04-16,757,386,Imported Fashion,6,168.21,1009.26
2020-11-19,135,376,Owned Brand Fashion,2,389.77,779.54
2023-01-25,795,533,Owned Brand Fashion,19,7.66,145.54
2020-04-08,31,223,Owned Brand Fashion,5,213.95,1069.75
2023-06-30,131,86,Electronics,16,158.52,2536.32
2022-11-22,144,920,Watches,13,438.28,5697.64
2020-07-20,620,265,Imported Fashion,13,27.01,351.13
2023-05-20,731,455,Watches,7,290.21,2031.47
2020-01-28,160,726,Beauty,9,69.07,621.63
2019-04-06,347,581,Imported Fashion,13,449.48,5843.24
2023-05-17,8,594,Beauty,11,372.26,4094.86
2021-09-22,72,984,Owned Brand Fashion,15,123.07,1846.05
2019-04-10,554,404,Electronics,19,463.06,8798.14
2022-11-26,90,832,Beauty,1,361.29,361.29
2019-02-19,176,147,Owned Brand Fashion,12,246.59,2959.08
2021-08-31,682,42,Beauty,16,190.14,3042.24
2020-11-12,211,511,Imported Fashion,17,104.65,1779.05
2021-02-21,67,839,Owned Brand Fashion,14,72.48,1014.72
2021-05-15,53,775,Owned Brand Fashion,13,486.62,6326.06
2020-05-18,48,649,Electronics,17,188.66,3207.22
2020-01-07,32,727,Electronics,19,285.94,5432.86
2019-07-12,31,608,Electronics,4,134.34,537.36
2021-05-17,794,681,Owned Brand Fashion,11,22.59,248.49
2021-01-17,601,800,Electronics,2,126.24,252.48
2022-06-24,366,429,Electronics,3,60.7,182.1
2021-08-23,413,553,Imported Fashion,4,12.58,50.32
2019-04-27,754,700,Owned Brand Fashion,7,370.17,2591.19
2022-10-01,112,500,Owned Brand Fashion,7,444.83,3113.81
2019-09-20,363,329,Electronics,5,350.5,1752.5
2021-09-02,274,998,Watches,10,100.35,1003.5
2020-12-07,677,433,Electronics,17,488.64,8306.88
2019-04-20,735,167,Electronics,8,11.33,90.64
2023-09-09,19,167,Owned Brand Fashion,2,161.0,322.0
2022-03-07,3,263,Owned Brand Fashion,13,200.11,2601.43
2020-05-12,196,630,Watches,6,407.64,2445.84
2022-02-01,82,879,Imported Fashion,11,409.98,4509.78
2022-04-02,533,525,Watches,17,478.04,8126.68
2019-04-29,414,842,Electronics,19,209.84,3986.96
2019-11-15,652,700,Electronics,9,112.76,1014.84
2020-01-24,652,570,Watches,2,40.73,81.46
2023-01-30,117,445,Imported Fashion,1,339.68,339.68
2023-08-21,141,109,Imported Fashion,15,417.9,6268.5
2021-04-26,334,476,Watches,1,7.61,7.61
2023-11-18,767,808,Watches,5,399.01,1995.05
2021-02-27,437,94,Electronics,18,77.01,1386.18
2022-01-28,460,614,Owned Brand Fashion,5,56.52,282.6
2020-04-07,443,488,Owned Brand Fashion,11,434.26,4776.86
2023-11-17,56,835,Beauty,9,375.79,3382.11
2019-06-07,445,72,Beauty,6,127.25,763.5
2023-03-12,408,279,Beauty,2,492.67,985.34
2019-05-28,347,70,Watches,16,160.05,2560.8
2022-10-12,228,828,Electronics,14,342.35,4792.9
2021-01-26,193,768,Imported Fashion,5,155.41,777.05
2022-02-06,499,514,Imported Fashion,1,209.2,209.2
2021-10-06,608,462,Electronics,8,415.64,3325.12
2023-08-16,740,643,Beauty,15,400.25,6003.75
2019-11-10,334,65,Imported Fashion,11,278.1,3059.1
2023-01-27,424,714,Electronics,4,442.72,1770.88
2019-09-26,514,795,Owned Brand Fashion,4,156.72,626.88
2019-09-07,507,168,Beauty,4,254.32,1017.28
2022-10-25,647,79,Owned Brand Fashion,7,195.63,1369.41
2022-10-21,683,458,Imported Fashion,19,154.43,2934.17
2021-01-19,323,160,Watches,8,34.2,273.6
2022-09-11,268,880,Owned Brand Fashion,19,17.26,327.94
2021-04-02,804,659,Imported Fashion,16,190.01,3040.16
2021-12-29,546,214,Watches,3,164.5,493.5
2022-06-12,782,672,Imported Fashion,2,341.02,682.04
2020-04-26,674,576,Beauty,5,271.47,1357.35
2022-09-15,407,25,Imported Fashion,15,196.01,2940.15
2022-11-10,619,13,Watches,2,362.97,725.94
2019-08-26,765,962,Electronics,18,322.04,5796.72
2021-12-08,140,408,Owned Brand Fashion,7,101.88,713.16
2019-03-24,111,210,Beauty,16,93.37,1493.92
2020-09-10,392,77,Imported Fashion,18,376.24,6772.32
2019-11-22,125,1,Beauty,19,333.48,6336.12
2020-06-05,376,597,Beauty,12,53.05,636.6
2021-05-12,49,359,Imported Fashion,11,174.82,1923.02
2021-12-31,258,130,Watches,5,414.29,2071.45
2021-10-12,181,507,Watches,8,92.54,740.32
2022-06-15,299,513,Imported Fashion,18,251.74,4531.32
2020-04-14,307,716,Watches,14,482.11,6749.54
2020-08-23,792,475,Electronics,15,233.81,3507.15
2022-02-20,239,909,Electronics,16,168.54,2696.64
2023-06-06,750,796,Beauty,10,293.21,2932.1
2021-07-22,570,251,Owned Brand Fashion,10,472.12,4721.2
2020-05-17,159,232,Watches,7,460.88,3226.16
2021-07-24,716,577,Owned Brand Fashion,2,422.63,845.26
2023-08-28,611,613,Imported Fashion,15,441.01,6615.15
2020-11-16,119,368,Owned Brand Fashion,4,313.78,1255.12
2021-03-04,179,461,Beauty,3,6.97,20.91
2021-05-02,151,468,Beauty,15,363.89,5458.35
2020-04-04,127,172,Owned Brand Fashion,14,145.31,2034.34
2023-04-23,663,520,Watches,19,117.38,2230.22
2019-02-20,749,796,Beauty,8,137.98,1103.84
2022-07-04,508,347,Imported Fashion,12,80.84,970.08
2022-10-20,713,174,Electronics,4,75.27,301.08
2019-08-23,594,804,Electronics,1,261.33,261.33
2020-09-19,649,712,Electronics,3,490.5,1471.5
2019-04-29,118,103,Owned Brand Fashion,2,431.49,862.98
2020-12-02,666,407,Imported Fashion,2,170.81,341.62
2021-05-09,439,86,Watches,12,469.69,5636.28
2019-10-05,164,691,Owned Brand Fashion,13,244.32,3176.16
2023-02-09,800,471,Watches,3,84.69,254.07
2020-02-08,65,306,Watches,13,160.87,2091.31
2022-04-07,614,825,Owned Brand Fashion,5,313.46,1567.3
2020-02-21,133,543,Imported Fashion,3,453.64,1360.92
2022-08-22,26,111,Electronics,18,237.94,4282.92
2023-12-04,33,370,Watches,19,355.81,6760.39
2019-06-17,56,798,Beauty,16,176.83,2829.28
2022-07-04,534,553,Electronics,9,100.78,907.02
2019-07-28,88,58,Owned Brand Fashion,1,142.89,142.89
2023-07-22,288,132,Imported Fashion,12,209.08,2508.96
2020-07-05,558,959,Beauty,17,307.94,5234.98
2023-04-21,181,160,Owned Brand Fashion,5,93.4,467.0
2022-01-06,317,192,Owned Brand Fashion,8,127.59,1020.72
2020-04-17,680,643,Watches,2,294.7,589.4
2019-01-21,559,386,Watches,5,275.19,1375.95
2020-09-13,359,821,Beauty,12,277.09,3325.08
2023-05-15,592,325,Beauty,7,312.15,2185.05
2022-03-03,66,95,Watches,2,16.34,32.68
2022-10-24,440,489,Imported Fashion,17,51.44,874.48
2019-08-16,515,511,Owned Brand Fashion,1,496.73,496.73
2022-04-25,91,682,Watches,9,372.12,3349.08
2021-04-18,4,935,Beauty,7,417.26,2920.82
2021-06-27,484,240,Beauty,13,88.25,1147.25
2020-09-10,571,641,Imported Fashion,12,298.11,3577.32
2021-05-31,228,597,Electronics,10,413.94,4139.4
2020-11-14,15,530,Imported Fashion,10,178.67,1786.7
2019-06-20,263,861,Beauty,14,251.89,3526.46
2022-12-07,212,874,Imported Fashion,16,298.1,4769.6
2019-01-03,428,642,Owned Brand Fashion,18,399.94,7198.92
2019-02-16,711,183,Imported Fashion,19,462.98,8796.62
2020-10-07,52,652,Electronics,9,133.18,1198.62
2023-06-11,696,417,Owned Brand Fashion,11,51.41,565.51
2019-02-02,350,166,Watches,5,37.71,188.55
2020-11-24,496,581,Beauty,14,325.61,4558.54
2023-05-21,633,84,Beauty,10,123.58,1235.8
2019-05-14,511,427,Watches,2,38.6,77.2
2023-04-17,372,664,Owned Brand Fashion,1,203.99,203.99
2023-09-09,377,872,Electronics,4,429.6,1718.4
2019-07-04,484,659,Owned Brand Fashion,13,47.54,618.02
2019-01-22,559,205,Electronics,11,378.05,4158.55
2020-06-02,335,141,Owned Brand Fashion,17,257.09,4370.53
2021-10-19,749,468,Imported Fashion,11,15.64,172.04
2022-12-11,758,505,Watches,18,420.49,7568.82
2023-02-07,56,26,Electronics,19,187.47,3561.93
2020-08-18,105,1000,Owned Brand Fashion,2,14.91,29.82
2019-11-04,624,14,Imported Fashion,4,124.43,497.72
2021-03-14,176,491,Beauty,14,23.48,328.72
2023-05-10,202,694,Watches,15,284.15,4262.25
2023-04-10,23,726,Watches,5,41.4,207.0
2022-01-17,83,915,Imported Fashion,6,221.78,1330.68
2023-02-13,574,231,Imported Fashion,7,85.8,600.6
2019-06-29,351,767,Electronics,18,98.34,1770.12
2021-10-25,593,198,Beauty,17,62.03,1054.51
2020-08-18,674,334,Beauty,18,38.54,693.72
2019-05-13,787,112,Beauty,15,247.61,3714.15
2023-07-07,94,116,Imported Fashion,2,69.3,138.6
2023-09-18,508,302,Owned Brand Fashion,14,327.6,4586.4
2019-06-20,442,552,Watches,9,328.16,2953.44
2022-03-10,51,81,Watches,12,233.5,2802.0
2019-04-19,88,968,Watches,7,255.67,1789.69
2021-11-08,459,274,Electronics,6,7.6,45.6
2020-01-17,686,205,Watches,16,223.33,3573.28
2022-11-21,655,648,Watches,7,44.65,312.55
2022-12-13,626,616,Imported Fashion,4,301.38,1205.52
2020-03-08,526,811,Watches,2,104.17,208.34
2022-09-07,310,614,Watches,8,473.75,3790.0
2020-02-19,703,120,Imported Fashion,6,195.26,1171.56
2022-02-03,563,606,Owned Brand Fashion,19,390.58,7421.02
2023-07-28,661,610,Beauty,15,267.04,4005.6
2021-04-22,520,524,Beauty,4,201.05,804.2
2022-03-27,435,549,Watches,5,50.87,254.35
2022-05-20,756,733,Electronics,17,120.07,2041.19
2023-06-22,501,617,Owned Brand Fashion,14,400.94,5613.16
2020-01-04,730,332,Electronics,18,88.11,1585.98
2020-06-10,68,233,Imported Fashion,8,327.56,2620.48
2023-04-02,704,739,Electronics,12,28.21,338.52
2021-03-09,706,49,Imported Fashion,1,111.5,111.5
2020-05-13,77,228,Beauty,5,284.96,1424.8
2023-03-15,659,411,Owned Brand Fashion,17,401.37,6823.29
2021-02-19,365,850,Owned Brand Fashion,8,245.67,1965.36
2022-07-12,346,764,Imported Fashion,13,147.03,1911.39
2019-08-26,760,409,Electronics,2,195.78,391.56
2021-03-09,353,748,Electronics,14,41.0,574.0
2021-03-05,360,233,Beauty,12,361.98,4343.76
2023-03-31,604,851,Imported Fashion,19,293.46,5575.74
2021-05-01,743,606,Beauty,7,198.25,1387.75
2020-07-28,665,421,Owned Brand Fashion,7,339.93,2379.51
2022-07-18,526,697,Electronics,2,270.57,541.14
2023-02-25,522,124,Beauty,11,302.57,3328.27
2021-05-30,261,460,Owned Brand Fashion,17,47.54,808.18
2021-11-24,604,974,Beauty,1,468.86,468.86
2023-02-28,406,446,Owned Brand Fashion,16,150.44,2407.04
2023-10-15,790,469,Beauty,19,157.69,2996.11
2019-09-04,41,140,Owned Brand Fashion,2,499.75,999.5
2022-08-25,249,71,Electronics,1,236.68,236.68
2021-04-27,670,880,Imported Fashion,9,349.39,3144.51
2023-07-01,736,473,Watches,7,490.1,3430.7
2023-12-25,286,763,Beauty,8,442.75,3542.0
2021-11-10,390,43,Owned Brand Fashion,17,468.21,7959.57
2021-08-24,574,68,Beauty,13,116.78,1518.14
2021-09-23,685,710,Electronics,19,254.82,4841.58
2022-07-10,763,90,Owned Brand Fashion,1,141.57,141.57
2020-12-02,551,631,Beauty,7,412.49,2887.43
2022-04-19,256,986,Watches,9,332.48,2992.32
2021-12-15,235,623,Watches,6,408.94,2453.64
2022-11-16,659,870,Watches,19,338.64,6434.16
2023-01-19,168,799,Electronics,7,270.66,1894.62
2020-05-01,794,870,Electronics,15,277.74,4166.1
2019-05-01,508,837,Beauty,12,135.22,1622.64
2022-05-17,359,11,Imported Fashion,6,225.16,1350.96
2023-05-19,517,774,Imported Fashion,6,368.22,2209.32
2022-06-27,267,46,Imported Fashion,13,252.19,3278.47
2019-11-17,447,880,Watches,5,157.37,786.85
2019-10-30,396,512,Electronics,3,373.32,1119.96
2019-01-30,769,156,Electronics,19,257.64,4895.16
2020-12-23,708,916,Electronics,13,144.95,1884.35
2019-10-29,459,882,Imported Fashion,17,228.78,3889.26
2020-03-11,358,81,Watches,12,461.8,5541.6
2023-12-01,802,285,Watches,14,423.21,5924.94
2022-02-12,119,212,Owned Brand Fashion,6,246.4,1478.4
2020-02-03,295,172,Owned Brand Fashion,4,364.67,1458.68
2020-01-08,225,631,Owned Brand Fashion,7,342.53,2397.71
2019-05-12,236,835,Electronics,12,344.47,4133.64
2020-09-05,573,135,Electronics,12,169.93,2039.16
2022-04-25,499,436,Imported Fashion,15,339.46,5091.9
2021-10-14,735,948,Electronics,13,260.22,3382.86
2022-10-07,356,937,Imported Fashion,5,457.31,2286.55
2022-12-07,186,804,Owned Brand Fashion,3,317.34,952.02
2021-09-11,199,18,Beauty,19,128.97,2450.43
2019-04-12,786,343,Owned Brand Fashion,7,408.82,2861.74
2019-03-31,344,664,Imported Fashion,18,139.36,2508.48
2022-09-17,140,39,Electronics,16,174.98,2799.68
2019-05-28,733,264,Electronics,7,378.84,2651.88
2019-05-15,154,912,Electronics,14,295.5,4137.0
2020-03-24,392,140,Beauty,12,47.23,566.76
2020-03-06,565,927,Watches,3,298.18,894.54
2022-01-31,154,447,Watches,7,426.23,2983.61
2020-08-09,751,183,Imported Fashion,17,416.07,7073.19
2019-10-14,422,151,Watches,4,20.73,82.92
2021-01-23,121,819,Owned Brand Fashion,11,291.72,3208.92
2020-03-17,627,100,Owned Brand Fashion,2,248.73,497.46
2022-08-18,551,667,Beauty,10,480.8,4808.0
2021-02-22,482,177,Imported Fashion,8,333.53,2668.24
2021-05-05,493,886,Electronics,7,237.76,1664.32
2021-09-15,688,957,Imported Fashion,15,102.94,1544.1
2021-11-04,542,796,Electronics,15,481.35,7220.25
2020-05-30,256,223,Electronics,8,442.27,3538.16
2019-08-04,95,734,Electronics,16,490.46,7847.36
2021-11-09,342,632,Imported Fashion,18,432.25,7780.5
2023-07-28,790,859,Electronics,10,41.3,413.0
2019-07-19,748,481,Watches,19,249.53,4741.07
2023-08-27,108,517,Watches,17,486.97,8278.49
2019-02-13,301,738,Beauty,16,287.39,4598.24
2021-11-04,646,395,Electronics,14,230.65,3229.1
2022-01-08,624,892,Beauty,17,176.58,3001.86
2019-01-16,212,242,Watches,15,80.16,1202.4
2019-06-06,276,449,Imported Fashion,2,475.09,950.18
2020-06-30,207,58,Watches,4,58.38,233.52
2019-11-03,363,104,Imported Fashion,15,423.76,6356.4
2021-02-22,97,919,Beauty,4,320.28,1281.12
2019-03-14,399,745,Electronics,2,108.17,216.34
2019-11-19,762,197,Beauty,14,471.0,6594.0
2021-03-26,552,13,Beauty,10,254.21,2542.1
2019-05-02,759,583,Electronics,7,185.12,1295.84
2019-10-25,474,162,Watches,4,205.29,821.16
2021-02-06,558,41,Owned Brand Fashion,6,269.29,1615.74
2023-06-19,93,144,Beauty,17,62.5,1062.5
2021-03-28,287,782,Electronics,7,62.4,436.8
2019-04-26,337,753,Watches,17,67.18,1142.06
2019-10-04,568,361,Owned Brand Fashion,5,243.51,1217.55
2023-04-24,586,318,Imported Fashion,1,201.43,201.43
2022-08-15,516,653,Beauty,6,41.62,249.72
2023-10-25,102,14,Owned Brand Fashion,15,497.23,7458.45
2021-05-20,798,772,Imported Fashion,14,328.93,4605.02
2022-03-29,114,4,Owned Brand Fashion,12,160.37,1924.44
2022-12-03,35,800,Owned Brand Fashion,13,133.02,1729.26
2019-07-20,640,808,Imported Fashion,8,380.06,3040.48
2022-09-01,213,493,Watches,4,71.28,285.12
2022-11-21,268,965,Beauty,2,16.28,32.56
2023-11-10,734,209,Electronics,13,451.28,5866.64
2019-03-15,678,341,Watches,7,373.52,2614.64
2023-11-23,27,972,Imported Fashion,15,438.98,6584.7
2020-05-06,501,732,Imported Fashion,18,258.46,4652.28
2019-11-25,725,433,Imported Fashion,11,494.53,5439.83
2019-03-14,108,530,Owned Brand Fashion,2,220.95,441.9
2023-02-08,584,728,Beauty,2,477.64,955.28
2020-04-24,527,951,Imported Fashion,1,329.77,329.77
2019-06-29,503,830,Imported Fashion,5,399.8,1999.0
2023-03-24,785,150,Watches,11,127.32,1400.52
2023-11-09,357,665,Beauty,19,214.55,4076.45
2020-11-26,557,855,Imported Fashion,19,73.88,1403.72
2019-10-16,475,166,Imported Fashion,15,183.79,2756.85
2019-04-13,677,777,Watches,4,124.92,499.68
2021-06-07,780,367,Imported Fashion,19,126.04,2394.76
2020-04-17,228,893,Imported Fashion,17,64.34,1093.78
2021-02-08,90,835,Imported Fashion,8,475.34,3802.72
2022-10-12,275,436,Electronics,4,29.59,118.36
2023-12-04,73,109,Electronics,13,177.32,2305.16
2022-06-01,381,15,Beauty,2,109.19,218.38
2020-08-24,220,730,Watches,3,41.71,125.13
2019-01-23,380,403,Owned Brand Fashion,9,352.24,3170.16
2021-09-06,449,488,Owned Brand Fashion,6,135.83,814.98
2020-11-22,318,768,Electronics,17,175.98,2991.66
2023-09-05,675,915,Beauty,11,419.52,4614.72
2023-11-07,107,750,Imported Fashion,19,307.87,5849.53
2023-03-01,277,383,Electronics,8,81.73,653.84
2022-10-30,264,223,Imported Fashion,7,355.79,2490.53
2023-12-22,521,483,Beauty,9,399.14,3592.26
2021-10-26,666,591,Owned Brand Fashion,2,227.11,454.22
2022-05-08,382,95,Beauty,16,365.28,5844.48
2020-10-01,52,652,Imported Fashion,12,342.02,4104.24
2019-12-11,443,69,Electronics,15,18.5,277.5
2021-12-22,717,272,Electronics,1,148.22,148.22
2021-09-08,128,749,Electronics,7,494.37,3460.59
2020-11-19,518,783,Watches,6,244.16,1464.96
2023-01-24,397,13,Beauty,3,109.11,327.33
2020-06-03,534,961,Electronics,16,152.02,2432.32
2020-06-14,65,614,Owned Brand Fashion,2,314.81,629.62
2022-02-09,62,674,Electronics,8,86.7,693.6
2023-02-03,662,934,Watches,11,231.42,2545.62
2021-10-04,534,284,Imported Fashion,17,138.94,2361.98
2021-09-23,276,808,Imported Fashion,11,6.08,66.88
2022-01-30,657,906,Owned Brand Fashion,11,389.5,4284.5
2019-06-20,368,154,Watches,10,480.51,4805.1
2022-09-27,322,229,Watches,2,489.58,979.16
2023-08-23,338,531,Electronics,14,228.8,3203.2
2020-01-27,549,361,Watches,1,314.92,314.92
2021-06-02,214,87,Beauty,14,193.31,2706.34
2023-01-30,408,922,Beauty,15,46.61,699.15
2019-09-14,650,913,Beauty,13,269.09,3498.17
2022-07-11,534,534,Beauty,10,280.65,2806.5
2021-10-09,440,808,Owned Brand Fashion,6,237.29,1423.74
2020-09-22,688,230,Beauty,14,210.13,2941.82
2021-12-21,719,94,Electronics,2,219.55,439.1
2023-09-20,59,922,Imported Fashion,17,445.07,7566.19
2022-07-05,542,851,Imported Fashion,17,181.03,3077.51
2021-03-31,163,646,Owned Brand Fashion,6,62.3,373.8
2023-12-21,362,2,Imported Fashion,1,324.76,324.76
2019-05-13,411,684,Imported Fashion,5,37.53,187.65
2021-04-30,605,953,Beauty,17,346.5,5890.5
2022-02-20,690,159,Imported Fashion,10,296.89,2968.9
2019-07-04,697,666,Imported Fashion,15,416.88,6253.2
2022-08-16,141,324,Beauty,1,152.11,152.11
2022-09-17,407,2,Owned Brand Fashion,2,109.8,219.6
2021-08-05,343,644,Electronics,5,475.81,2379.05
2021-05-28,146,883,Owned Brand Fashion,9,438.81,3949.29
2021-06-15,235,61,Imported Fashion,15,424.38,6365.7
2022-02-09,90,402,Imported Fashion,18,460.19,8283.42
2019-07-03,73,809,Owned Brand Fashion,8,449.43,3595.44
2021-08-05,370,48,Imported Fashion,5,471.83,2359.15
2021-11-20,25,681,Watches,9,305.1,2745.9
2021-09-16,527,302,Watches,12,163.91,1966.92
2020-07-28,579,554,Watches,7,305.51,2138.57
2019-01-12,595,233,Watches,11,271.26,2983.86
2020-01-15,41,528,Beauty,17,197.64,3359.88
2020-11-22,343,236,Owned Brand Fashion,15,437.29,6559.35
2020-01-17,670,819,Beauty,16,365.71,5851.36
2023-02-10,175,392,Owned Brand Fashion,13,443.44,5764.72
2020-05-20,64,314,Beauty,13,498.48,6480.24
2020-03-08,101,162,Owned Brand Fashion,15,165.63,2484.45
2021-11-23,694,529,Beauty,15,84.45,1266.75
2021-08-20,666,898,Beauty,1,152.71,152.71
2019-04-04,357,454,Imported Fashion,19,347.25,6597.75
2020-04-17,528,972,Beauty,4,433.38,1733.52
2019-05-08,474,771,Watches,18,432.53,7785.54
2019-10-11,38,252,Beauty,7,240.4,1682.8
2020-10-23,209,814,Imported Fashion,16,268.11,4289.76
2021-05-11,434,767,Beauty,18,199.56,3592.08
2022-08-11,313,547,Owned Brand Fashion,15,162.0,2430.0
2023-08-21,210,735,Owned Brand Fashion,4,394.33,1577.32
2020-12-08,680,974,Beauty,16,364.76,5836.16
2019-11-05,145,393,Beauty,2,142.19,284.38
2019-10-20,681,891,Watches,18,328.56,5914.08
2022-06-27,340,942,Beauty,4,403.16,1612.64
2021-10-16,194,93,Imported Fashion,11,66.23,728.53
2021-09-28,759,678,Beauty,5,65.05,325.25
2020-12-31,28,298,Beauty,3,132.11,396.33
2019-04-25,330,491,Electronics,16,258.17,4130.72
2020-08-18,345,401,Electronics,7,324.41,2270.87
2023-12-14,279,293,Owned Brand Fashion,15,287.56,4313.4
2021-12-15,226,827,Owned Brand Fashion,6,426.9,2561.4
2022-06-26,69,161,Watches,15,350.19,5252.85
2023-10-16,779,479,Imported Fashion,18,455.87,8205.66
2022-03-24,271,455,Imported Fashion,18,389.78,7016.04
2023-06-22,84,365,Owned Brand Fashion,15,304.6,4569.0
2022-06-14,659,724,Imported Fashion,16,49.52,792.32
2019-03-05,318,856,Imported Fashion,15,145.15,2177.25
2020-01-20,559,722,Beauty,1,312.13,312.13
2021-03-23,511,845,Electronics,17,480.01,8160.17
2023-06-13,519,548,Electronics,9,274.02,2466.18
2023-03-02,181,922,Watches,2,310.54,621.08
2020-02-08,484,230,Imported Fashion,13,205.65,2673.45
2022-03-07,573,774,Beauty,6,221.73,1330.38
2023-06-02,759,611,Watches,12,88.18,1058.16
2021-03-08,431,858,Electronics,9,478.56,4307.04
2020-09-23,799,903,Beauty,8,121.78,974.24
2022-06-29,658,803,Owned Brand Fashion,11,231.7,2548.7
2020-01-03,220,296,Imported Fashion,13,305.38,3969.94
2023-04-05,700,117,Watches,2,25.7,51.4
2022-11-26,780,717,Electronics,4,370.84,1483.36
2019-11-12,75,519,Beauty,16,411.58,6585.28
2023-03-08,384,807,Beauty,7,127.2,890.4
2023-07-29,594,423,Owned Brand Fashion,7,223.21,1562.47
2019-05-09,62,621,Electronics,15,195.16,2927.4
2023-11-04,426,70,Imported Fashion,11,277.04,3047.44
2021-10-28,205,665,Owned Brand Fashion,12,119.26,1431.12
2023-02-08,423,937,Electronics,15,216.39,3245.85
2020-12-21,671,782,Imported Fashion,17,104.21,1771.57
2019-09-14,247,729,Imported Fashion,1,266.19,266.19
2023-06-05,644,967,Electronics,7,249.71,1747.97
2023-08-03,595,679,Imported Fashion,14,162.01,2268.14
2022-12-07,84,145,Watches,3,67.6,202.8
2022-05-30,572,450,Electronics,9,319.04,2871.36
2019-03-25,687,727,Owned Brand Fashion,1,129.63,129.63
2023-03-05,140,950,Electronics,12,89.86,1078.32
2023-05-06,362,10,Watches,12,213.17,2558.04
2019-01-27,512,108,Imported Fashion,19,197.09,3744.71
2020-07-04,663,276,Imported Fashion,4,107.27,429.08
2019-03-02,585,10,Electronics,14,249.12,3487.68
2023-10-07,590,491,Electronics,6,28.22,169.32
2023-09-07,330,930,Imported Fashion,3,355.25,1065.75
2019-07-17,563,424,Imported Fashion,6,475.67,2854.02
2022-02-10,802,512,Imported Fashion,5,280.25,1401.25
2020-01-05,66,577,Watches,16,155.15,2482.4
2020-06-29,471,959,Watches,13,430.73,5599.49
2022-11-03,711,13,Beauty,14,365.56,5117.84
2021-09-21,171,151,Electronics,13,207.73,2700.49
